time,ms,motvel,vehvel,
Wed Jun 25 08:59:45 EDT 2014,1403701185781,398.54962158203125,11.485753059387207,
Wed Jun 25 08:59:45 EDT 2014,1403701185940,399.00372314453125,11.498839378356934,
Wed Jun 25 08:59:46 EDT 2014,1403701186074,398.66619873046875,11.489112854003906,
Wed Jun 25 08:59:46 EDT 2014,1403701186405,398.1124267578125,11.473153114318848,
Wed Jun 25 08:59:46 EDT 2014,1403701186476,398.9403991699219,11.497014999389648,
Wed Jun 25 08:59:46 EDT 2014,1403701186795,398.5809020996094,11.486654281616211,
Wed Jun 25 08:59:46 EDT 2014,1403701186880,398.3890380859375,11.481124877929688,
Wed Jun 25 08:59:47 EDT 2014,1403701187094,398.8424987792969,11.494194030761719,
Wed Jun 25 08:59:47 EDT 2014,1403701187278,398.3837585449219,11.480973243713379,
Wed Jun 25 08:59:47 EDT 2014,1403701187497,398.0804138183594,11.472230911254883,
Wed Jun 25 08:59:47 EDT 2014,1403701187725,398.79296875,11.492766380310059,
Wed Jun 25 08:59:47 EDT 2014,1403701187906,398.42669677734375,11.482210159301758,
Wed Jun 25 08:59:48 EDT 2014,1403701188075,398.3814392089844,11.48090648651123,
Wed Jun 25 08:59:48 EDT 2014,1403701188292,398.8912353515625,11.495597839355469,
Wed Jun 25 08:59:48 EDT 2014,1403701188476,398.68560791015625,11.48967170715332,
Wed Jun 25 08:59:48 EDT 2014,1403701188686,398.4664611816406,11.483356475830078,
Wed Jun 25 08:59:48 EDT 2014,1403701188929,398.9203796386719,11.496438026428223,
Wed Jun 25 08:59:49 EDT 2014,1403701189092,398.9136047363281,11.49624252319336,
Wed Jun 25 08:59:49 EDT 2014,1403701189328,398.45269775390625,11.482959747314453,
Wed Jun 25 08:59:49 EDT 2014,1403701189589,399.0903625488281,11.501336097717285,
Wed Jun 25 08:59:49 EDT 2014,1403701189733,398.87139892578125,11.495025634765625,
Wed Jun 25 08:59:49 EDT 2014,1403701189989,398.7226257324219,11.490738868713379,
Wed Jun 25 08:59:50 EDT 2014,1403701190140,399.1698303222656,11.503626823425293,
Wed Jun 25 08:59:50 EDT 2014,1403701190386,398.9045715332031,11.49598217010498,
Wed Jun 25 08:59:50 EDT 2014,1403701190547,398.7541809082031,11.491647720336914,
Wed Jun 25 08:59:50 EDT 2014,1403701190781,399.0830993652344,11.501127243041992,
Wed Jun 25 08:59:50 EDT 2014,1403701190944,399.24609375,11.50582504272461,
Wed Jun 25 08:59:51 EDT 2014,1403701191078,398.7630310058594,11.491903305053711,
Wed Jun 25 08:59:51 EDT 2014,1403701191401,399.0792541503906,11.501016616821289,
Wed Jun 25 08:59:51 EDT 2014,1403701191481,399.34112548828125,11.508563995361328,
Wed Jun 25 08:59:51 EDT 2014,1403701191794,398.7649230957031,11.491957664489746,
Wed Jun 25 08:59:51 EDT 2014,1403701191878,398.8939208984375,11.495675086975098,
Wed Jun 25 08:59:52 EDT 2014,1403701192199,399.1935119628906,11.50430965423584,
Wed Jun 25 08:59:52 EDT 2014,1403701192276,398.6020202636719,11.487262725830078,
Wed Jun 25 08:59:52 EDT 2014,1403701192909,398.5547180175781,11.485899925231934,
Wed Jun 25 08:59:53 EDT 2014,1403701193082,398.5283508300781,11.485139846801758,
Wed Jun 25 08:59:53 EDT 2014,1403701193295,399.1190490722656,11.50216293334961,
Wed Jun 25 08:59:53 EDT 2014,1403701193487,398.46173095703125,11.483220100402832,
Wed Jun 25 08:59:53 EDT 2014,1403701193691,398.33343505859375,11.479522705078125,
Wed Jun 25 08:59:54 EDT 2014,1403701194237,398.1604309082031,11.474536895751953,
Wed Jun 25 08:59:54 EDT 2014,1403701194289,397.8768310546875,11.466363906860352,
Wed Jun 25 08:59:54 EDT 2014,1403701194590,398.1669616699219,11.474724769592285,
Wed Jun 25 08:59:54 EDT 2014,1403701194729,397.73779296875,11.462357521057129,
Wed Jun 25 08:59:54 EDT 2014,1403701194989,397.4287109375,11.453450202941895,
Wed Jun 25 08:59:55 EDT 2014,1403701195080,398.0286560058594,11.470739364624023,
Wed Jun 25 08:59:55 EDT 2014,1403701195389,397.5757141113281,11.457685470581055,
Wed Jun 25 08:59:55 EDT 2014,1403701195483,397.1987609863281,11.446823120117188,
Wed Jun 25 08:59:55 EDT 2014,1403701195786,397.5269775390625,11.456281661987305,
Wed Jun 25 08:59:55 EDT 2014,1403701195935,397.61541748046875,11.458829879760742,
Wed Jun 25 08:59:56 EDT 2014,1403701196192,397.0191345214844,11.441646575927734,
Wed Jun 25 08:59:56 EDT 2014,1403701196330,397.4154052734375,11.453065872192383,
Wed Jun 25 08:59:56 EDT 2014,1403701196591,397.23614501953125,11.44789981842041,
Wed Jun 25 08:59:56 EDT 2014,1403701196995,397.1268005371094,11.444748878479004,
Wed Jun 25 08:59:57 EDT 2014,1403701197183,396.7401123046875,11.433605194091797,
Wed Jun 25 08:59:57 EDT 2014,1403701197279,396.1055908203125,11.415318489074707,
Wed Jun 25 08:59:57 EDT 2014,1403701197503,396.77490234375,11.43460750579834,
Wed Jun 25 08:59:57 EDT 2014,1403701197805,396.18597412109375,11.417634963989258,
Wed Jun 25 08:59:57 EDT 2014,1403701197945,395.865966796875,11.40841293334961,
Wed Jun 25 08:59:58 EDT 2014,1403701198097,396.3755187988281,11.423097610473633,
Wed Jun 25 08:59:58 EDT 2014,1403701198310,396.4454345703125,11.4251127243042,
Wed Jun 25 08:59:58 EDT 2014,1403701198495,396.0152893066406,11.412715911865234,
Wed Jun 25 08:59:58 EDT 2014,1403701198883,397.1697082519531,11.445985794067383,
Wed Jun 25 08:59:59 EDT 2014,1403701199101,397.0846862792969,11.443534851074219,
Wed Jun 25 08:59:59 EDT 2014,1403701199278,397.4230041503906,11.453285217285156,
Wed Jun 25 08:59:59 EDT 2014,1403701199627,397.47119140625,11.454673767089844,
Wed Jun 25 09:00:00 EDT 2014,1403701200552,397.2568054199219,11.448494911193848,
Wed Jun 25 09:00:00 EDT 2014,1403701200962,397.6142272949219,11.458796501159668,
Wed Jun 25 09:00:01 EDT 2014,1403701201198,397.84722900390625,11.465511322021484,
Wed Jun 25 09:00:01 EDT 2014,1403701201280,398.4027099609375,11.48151969909668,
Wed Jun 25 09:00:01 EDT 2014,1403701201598,398.3109130859375,11.478873252868652,
Wed Jun 25 09:00:01 EDT 2014,1403701201999,398.6441345214844,11.488476753234863,
Wed Jun 25 09:00:02 EDT 2014,1403701202082,398.186279296875,11.475281715393066,
Wed Jun 25 09:00:02 EDT 2014,1403701202277,398.1027526855469,11.472874641418457,
Wed Jun 25 09:00:02 EDT 2014,1403701202483,398.6889953613281,11.48976993560791,
Wed Jun 25 09:00:02 EDT 2014,1403701202787,398.420166015625,11.482022285461426,
Wed Jun 25 09:00:02 EDT 2014,1403701202931,398.1886901855469,11.475351333618164,
Wed Jun 25 09:00:03 EDT 2014,1403701203076,398.9446105957031,11.497136116027832,
Wed Jun 25 09:00:03 EDT 2014,1403701203330,398.9140319824219,11.496254920959473,
Wed Jun 25 09:00:03 EDT 2014,1403701203476,398.7516784667969,11.491576194763184,
Wed Jun 25 09:00:03 EDT 2014,1403701203731,399.4400329589844,11.51141357421875,
Wed Jun 25 09:00:03 EDT 2014,1403701203879,398.7318420410156,11.49100399017334,
Wed Jun 25 09:00:04 EDT 2014,1403701204131,402.8450927734375,11.609543800354004,
Wed Jun 25 09:00:04 EDT 2014,1403701204277,407.50701904296875,11.743895530700684,
Wed Jun 25 09:00:04 EDT 2014,1403701204532,411.600341796875,11.861860275268555,
Wed Jun 25 09:00:04 EDT 2014,1403701204994,420.3559875488281,12.114187240600586,
Wed Jun 25 09:00:05 EDT 2014,1403701205080,425.0050354003906,12.2481689453125,
Wed Jun 25 09:00:05 EDT 2014,1403701205392,430.9750061035156,12.42021656036377,
Wed Jun 25 09:00:05 EDT 2014,1403701205480,434.70294189453125,12.527650833129883,
Wed Jun 25 09:00:05 EDT 2014,1403701205881,444.8323974609375,12.819570541381836,
Wed Jun 25 09:00:06 EDT 2014,1403701206194,451.1771545410156,13.002419471740723,
Wed Jun 25 09:00:06 EDT 2014,1403701206282,453.0449523925781,13.05624771118164,
Wed Jun 25 09:00:06 EDT 2014,1403701206595,457.9438171386719,13.197427749633789,
Wed Jun 25 09:00:07 EDT 2014,1403701207440,468.3577575683594,13.49754524230957,
Wed Jun 25 09:00:07 EDT 2014,1403701207442,471.5835876464844,13.590509414672852,
Wed Jun 25 09:00:07 EDT 2014,1403701207482,480.6454162597656,13.851661682128906,
Wed Jun 25 09:00:07 EDT 2014,1403701207788,484.4291076660156,13.96070384979248,
Wed Jun 25 09:00:07 EDT 2014,1403701207882,490.0249328613281,14.121968269348145,
Wed Jun 25 09:00:08 EDT 2014,1403701208081,489.5229797363281,14.107503890991211,
Wed Jun 25 09:00:08 EDT 2014,1403701208282,492.0036926269531,14.178994178771973,
Wed Jun 25 09:00:08 EDT 2014,1403701208479,497.9052429199219,14.34907054901123,
Wed Jun 25 09:00:08 EDT 2014,1403701208732,501.75531005859375,14.4600248336792,
Wed Jun 25 09:00:08 EDT 2014,1403701208879,506.7611083984375,14.604286193847656,
Wed Jun 25 09:00:09 EDT 2014,1403701209133,512.2924194335938,14.763693809509277,
Wed Jun 25 09:00:09 EDT 2014,1403701209280,515.2240600585938,14.848180770874023,
Wed Jun 25 09:00:09 EDT 2014,1403701209536,519.9034423828125,14.98303508758545,
Wed Jun 25 09:00:09 EDT 2014,1403701209935,530.9766235351562,15.30215072631836,
Wed Jun 25 09:00:10 EDT 2014,1403701210085,533.774169921875,15.382772445678711,
Wed Jun 25 09:00:10 EDT 2014,1403701210334,537.933349609375,15.502636909484863,
Wed Jun 25 09:00:10 EDT 2014,1403701210618,542.764892578125,15.641876220703125,
Wed Jun 25 09:00:10 EDT 2014,1403701210948,552.8873291015625,15.933592796325684,
Wed Jun 25 09:00:11 EDT 2014,1403701211142,556.018310546875,16.02382469177246,
Wed Jun 25 09:00:11 EDT 2014,1403701211294,560.8474731445312,16.162994384765625,
Wed Jun 25 09:00:11 EDT 2014,1403701211506,564.6688842773438,16.27312469482422,
Wed Jun 25 09:00:11 EDT 2014,1403701211907,573.0414428710938,16.5144100189209,
Wed Jun 25 09:00:12 EDT 2014,1403701212089,577.4953002929688,16.64276695251465,
Wed Jun 25 09:00:12 EDT 2014,1403701212303,581.0404663085938,16.74493408203125,
Wed Jun 25 09:00:12 EDT 2014,1403701212484,585.7705688476562,16.881250381469727,
Wed Jun 25 09:00:12 EDT 2014,1403701212791,590.8601684570312,17.027925491333008,
Wed Jun 25 09:00:12 EDT 2014,1403701212886,595.2968139648438,17.155784606933594,
Wed Jun 25 09:00:13 EDT 2014,1403701213196,599.6838989257812,17.282217025756836,
Wed Jun 25 09:00:13 EDT 2014,1403701213286,605.3790893554688,17.446346282958984,
Wed Jun 25 09:00:14 EDT 2014,1403701214112,608.4631958007812,17.535226821899414,
Wed Jun 25 09:00:14 EDT 2014,1403701214114,613.011962890625,17.666316986083984,
Wed Jun 25 09:00:14 EDT 2014,1403701214132,620.5885620117188,17.884666442871094,
Wed Jun 25 09:00:14 EDT 2014,1403701214395,624.2823486328125,17.991117477416992,
Wed Jun 25 09:00:14 EDT 2014,1403701214534,626.2119140625,18.046724319458008,
Wed Jun 25 09:00:14 EDT 2014,1403701214938,624.5327758789062,17.998332977294922,
Wed Jun 25 09:00:15 EDT 2014,1403701215197,623.838623046875,17.978328704833984,
Wed Jun 25 09:00:15 EDT 2014,1403701215339,623.3720092773438,17.964881896972656,
Wed Jun 25 09:00:15 EDT 2014,1403701215595,622.7614135742188,17.94728660583496,
Wed Jun 25 09:00:15 EDT 2014,1403701215995,622.0805053710938,17.927661895751953,
Wed Jun 25 09:00:16 EDT 2014,1403701216135,621.564208984375,17.912782669067383,
Wed Jun 25 09:00:16 EDT 2014,1403701216281,620.8367919921875,17.89181900024414,
Wed Jun 25 09:00:16 EDT 2014,1403701216498,620.4644775390625,17.88109016418457,
Wed Jun 25 09:00:16 EDT 2014,1403701216750,619.98779296875,17.867351531982422,
Wed Jun 25 09:00:16 EDT 2014,1403701216936,619.853759765625,17.863489151000977,
Wed Jun 25 09:00:17 EDT 2014,1403701217234,619.7656860351562,17.860952377319336,
Wed Jun 25 09:00:17 EDT 2014,1403701217339,619.5458374023438,17.854616165161133,
Wed Jun 25 09:00:17 EDT 2014,1403701217486,619.4295043945312,17.85126304626465,
Wed Jun 25 09:00:17 EDT 2014,1403701217693,620.33154296875,17.87725830078125,
Wed Jun 25 09:00:17 EDT 2014,1403701217882,620.4734497070312,17.88134765625,
Wed Jun 25 09:00:18 EDT 2014,1403701218136,620.4093017578125,17.879501342773438,
Wed Jun 25 09:00:18 EDT 2014,1403701218283,621.1118774414062,17.899747848510742,
Wed Jun 25 09:00:18 EDT 2014,1403701218595,621.9493408203125,17.92388343811035,
Wed Jun 25 09:00:18 EDT 2014,1403701218794,622.8063354492188,17.948579788208008,
Wed Jun 25 09:00:18 EDT 2014,1403701218995,623.1695556640625,17.959049224853516,
Wed Jun 25 09:00:19 EDT 2014,1403701219226,623.3042602539062,17.962928771972656,
Wed Jun 25 09:00:19 EDT 2014,1403701219387,623.6524047851562,17.97296142578125,
Wed Jun 25 09:00:19 EDT 2014,1403701219597,623.7877197265625,17.976863861083984,
Wed Jun 25 09:00:19 EDT 2014,1403701219933,624.6232299804688,18.00094223022461,
Wed Jun 25 09:00:20 EDT 2014,1403701220187,625.2813720703125,18.019906997680664,
Wed Jun 25 09:00:20 EDT 2014,1403701220900,625.5573120117188,18.02785873413086,
Wed Jun 25 09:00:20 EDT 2014,1403701220930,628.3544921875,18.108470916748047,
Wed Jun 25 09:00:21 EDT 2014,1403701221134,628.6963500976562,18.118324279785156,
Wed Jun 25 09:00:21 EDT 2014,1403701221348,629.3799438476562,18.138025283813477,
Wed Jun 25 09:00:21 EDT 2014,1403701221538,629.5171508789062,18.141977310180664,
Wed Jun 25 09:00:21 EDT 2014,1403701221935,630.30517578125,18.164688110351562,
Wed Jun 25 09:00:22 EDT 2014,1403701222080,630.8618774414062,18.18073272705078,
Wed Jun 25 09:00:22 EDT 2014,1403701222335,631.1633911132812,18.189420700073242,
Wed Jun 25 09:00:22 EDT 2014,1403701222481,631.3762817382812,18.195554733276367,
Wed Jun 25 09:00:22 EDT 2014,1403701222882,632.689208984375,18.2333927154541,
Wed Jun 25 09:00:23 EDT 2014,1403701223226,633.274169921875,18.25025177001953,
Wed Jun 25 09:00:23 EDT 2014,1403701223283,632.5913696289062,18.230573654174805,
Wed Jun 25 09:00:23 EDT 2014,1403701223539,632.9000854492188,18.239471435546875,
Wed Jun 25 09:00:23 EDT 2014,1403701223938,632.682373046875,18.233196258544922,
Wed Jun 25 09:00:24 EDT 2014,1403701224199,632.7822875976562,18.236074447631836,
Wed Jun 25 09:00:24 EDT 2014,1403701224338,632.7323608398438,18.234636306762695,
Wed Jun 25 09:00:24 EDT 2014,1403701224601,633.129150390625,18.24607276916504,
Wed Jun 25 09:00:24 EDT 2014,1403701224934,633.5636596679688,18.258594512939453,
Wed Jun 25 09:00:25 EDT 2014,1403701225318,632.8356323242188,18.237613677978516,
Wed Jun 25 09:00:25 EDT 2014,1403701225336,632.59716796875,18.230741500854492,
Wed Jun 25 09:00:25 EDT 2014,1403701225590,632.5006103515625,18.22795867919922,
Wed Jun 25 09:00:25 EDT 2014,1403701225989,631.3864135742188,18.19584846496582,
Wed Jun 25 09:00:26 EDT 2014,1403701226135,630.8582153320312,18.180625915527344,
Wed Jun 25 09:00:26 EDT 2014,1403701226305,631.2178344726562,18.190988540649414,
Wed Jun 25 09:00:26 EDT 2014,1403701226536,631.2434692382812,18.191728591918945,
Wed Jun 25 09:00:26 EDT 2014,1403701226936,631.1525268554688,18.18910789489746,
Wed Jun 25 09:00:27 EDT 2014,1403701227082,630.2111206054688,18.161977767944336,
Wed Jun 25 09:00:27 EDT 2014,1403701227338,629.47802734375,18.140851974487305,
Wed Jun 25 09:00:28 EDT 2014,1403701228089,629.2454833984375,18.1341495513916,
Wed Jun 25 09:00:28 EDT 2014,1403701228091,628.6485595703125,18.116945266723633,
Wed Jun 25 09:00:28 EDT 2014,1403701228398,628.1201171875,18.101716995239258,
Wed Jun 25 09:00:28 EDT 2014,1403701228537,627.89306640625,18.095172882080078,
Wed Jun 25 09:00:28 EDT 2014,1403701228795,627.4959106445312,18.083728790283203,
Wed Jun 25 09:00:28 EDT 2014,1403701228939,627.7056274414062,18.089773178100586,
Wed Jun 25 09:00:29 EDT 2014,1403701229317,627.2564697265625,18.076828002929688,
Wed Jun 25 09:00:29 EDT 2014,1403701229339,626.7373046875,18.061864852905273,
Wed Jun 25 09:00:29 EDT 2014,1403701229602,626.7770385742188,18.063011169433594,
Wed Jun 25 09:00:30 EDT 2014,1403701230001,625.8161010742188,18.03531837463379,
Wed Jun 25 09:00:30 EDT 2014,1403701230139,625.4007568359375,18.023347854614258,
Wed Jun 25 09:00:30 EDT 2014,1403701230334,625.6137084960938,18.02948570251465,
Wed Jun 25 09:00:30 EDT 2014,1403701230539,625.3477172851562,18.021820068359375,
Wed Jun 25 09:00:30 EDT 2014,1403701230940,625.482177734375,18.02569580078125,
Wed Jun 25 09:00:31 EDT 2014,1403701231156,625.3464965820312,18.02178382873535,
Wed Jun 25 09:00:31 EDT 2014,1403701231285,625.5240478515625,18.026901245117188,
Wed Jun 25 09:00:31 EDT 2014,1403701231536,625.1303100585938,18.015552520751953,
Wed Jun 25 09:00:31 EDT 2014,1403701231697,624.755126953125,18.004741668701172,
Wed Jun 25 09:00:31 EDT 2014,1403701231949,624.0869140625,17.985485076904297,
Wed Jun 25 09:00:32 EDT 2014,1403701232081,624.3888549804688,17.994186401367188,
Wed Jun 25 09:00:32 EDT 2014,1403701232337,624.2919921875,17.991395950317383,
Wed Jun 25 09:00:32 EDT 2014,1403701232482,623.2443237304688,17.96120262145996,
Wed Jun 25 09:00:32 EDT 2014,1403701232740,623.6434326171875,17.97270393371582,
Wed Jun 25 09:00:32 EDT 2014,1403701232882,624.1096801757812,17.986141204833984,
Wed Jun 25 09:00:33 EDT 2014,1403701233194,624.6516723632812,18.001760482788086,
Wed Jun 25 09:00:33 EDT 2014,1403701233282,624.9876098632812,18.01144027709961,
Wed Jun 25 09:00:33 EDT 2014,1403701233539,625.1661376953125,18.016586303710938,
Wed Jun 25 09:00:33 EDT 2014,1403701233792,625.4331665039062,18.024282455444336,
Wed Jun 25 09:00:33 EDT 2014,1403701233939,625.609130859375,18.029354095458984,
Wed Jun 25 09:00:34 EDT 2014,1403701234192,624.947021484375,18.010271072387695,
Wed Jun 25 09:00:34 EDT 2014,1403701234875,625.186279296875,18.017166137695312,
Wed Jun 25 09:00:34 EDT 2014,1403701234877,624.68896484375,18.00283432006836,
Wed Jun 25 09:00:35 EDT 2014,1403701235002,624.9157104492188,18.009368896484375,
Wed Jun 25 09:00:35 EDT 2014,1403701235167,625.332763671875,18.02138900756836,
Wed Jun 25 09:00:35 EDT 2014,1403701235335,625.2695922851562,18.019567489624023,
Wed Jun 25 09:00:35 EDT 2014,1403701235508,625.618896484375,18.029634475708008,
Wed Jun 25 09:00:35 EDT 2014,1403701235740,625.8533325195312,18.03639030456543,
Wed Jun 25 09:00:35 EDT 2014,1403701235904,625.5745239257812,18.028356552124023,
Wed Jun 25 09:00:36 EDT 2014,1403701236138,625.8299560546875,18.035717010498047,
Wed Jun 25 09:00:36 EDT 2014,1403701236304,625.715087890625,18.032407760620117,
Wed Jun 25 09:00:36 EDT 2014,1403701236550,625.6871337890625,18.031600952148438,
Wed Jun 25 09:00:36 EDT 2014,1403701236705,625.5406494140625,18.027379989624023,
Wed Jun 25 09:00:36 EDT 2014,1403701236949,625.0411376953125,18.012985229492188,
Wed Jun 25 09:00:37 EDT 2014,1403701237128,625.16943359375,18.016681671142578,
Wed Jun 25 09:00:37 EDT 2014,1403701237352,625.3043823242188,18.020570755004883,
Wed Jun 25 09:00:37 EDT 2014,1403701237482,625.1853637695312,18.017141342163086,
Wed Jun 25 09:00:37 EDT 2014,1403701237737,625.2748413085938,18.01972007751465,
Wed Jun 25 09:00:37 EDT 2014,1403701237882,624.9671020507812,18.01085090637207,
Wed Jun 25 09:00:38 EDT 2014,1403701238138,625.1725463867188,18.01677131652832,
Wed Jun 25 09:00:38 EDT 2014,1403701238283,625.5272216796875,18.026992797851562,
Wed Jun 25 09:00:38 EDT 2014,1403701238551,625.1697387695312,18.01668930053711,
Wed Jun 25 09:00:38 EDT 2014,1403701238743,625.6598510742188,18.03081512451172,
Wed Jun 25 09:00:38 EDT 2014,1403701238941,625.6727294921875,18.031185150146484,
Wed Jun 25 09:00:39 EDT 2014,1403701239111,625.0768432617188,18.014013290405273,
Wed Jun 25 09:00:39 EDT 2014,1403701239340,625.2315673828125,18.01847267150879,
Wed Jun 25 09:00:39 EDT 2014,1403701239509,624.31005859375,17.991914749145508,
Wed Jun 25 09:00:39 EDT 2014,1403701239728,625.183837890625,18.01709747314453,
Wed Jun 25 09:00:39 EDT 2014,1403701239951,625.0774536132812,18.01403045654297,
Wed Jun 25 09:00:40 EDT 2014,1403701240139,624.6337890625,18.001245498657227,
Wed Jun 25 09:00:40 EDT 2014,1403701240353,624.50341796875,17.997488021850586,
Wed Jun 25 09:00:40 EDT 2014,1403701240540,625.0122680664062,18.01215171813965,
Wed Jun 25 09:00:40 EDT 2014,1403701240748,625.3546142578125,18.022018432617188,
Wed Jun 25 09:00:40 EDT 2014,1403701240943,625.2709350585938,18.01960563659668,
Wed Jun 25 09:00:41 EDT 2014,1403701241268,624.6757202148438,18.00245475769043,
Wed Jun 25 09:00:41 EDT 2014,1403701241973,624.8692016601562,18.00802993774414,
Wed Jun 25 09:00:41 EDT 2014,1403701241975,624.84375,18.007295608520508,
Wed Jun 25 09:00:42 EDT 2014,1403701242116,623.8463134765625,17.97854995727539,
Wed Jun 25 09:00:42 EDT 2014,1403701242353,623.8911743164062,17.97984504699707,
Wed Jun 25 09:00:42 EDT 2014,1403701242517,623.7736206054688,17.976455688476562,
Wed Jun 25 09:00:42 EDT 2014,1403701242748,623.6728515625,17.973552703857422,
Wed Jun 25 09:00:42 EDT 2014,1403701242908,623.9937133789062,17.982799530029297,
Wed Jun 25 09:00:43 EDT 2014,1403701243193,624.1487426757812,17.987266540527344,
Wed Jun 25 09:00:43 EDT 2014,1403701243316,624.39794921875,17.994447708129883,
Wed Jun 25 09:00:43 EDT 2014,1403701243553,624.0469970703125,17.98433494567871,
Wed Jun 25 09:00:43 EDT 2014,1403701243709,624.2273559570312,17.989532470703125,
Wed Jun 25 09:00:43 EDT 2014,1403701243953,623.6609497070312,17.973209381103516,
Wed Jun 25 09:00:44 EDT 2014,1403701244128,623.5592041015625,17.970277786254883,
Wed Jun 25 09:00:44 EDT 2014,1403701244353,623.2630004882812,17.961740493774414,
Wed Jun 25 09:00:44 EDT 2014,1403701244522,623.3271484375,17.96358871459961,
Wed Jun 25 09:00:44 EDT 2014,1403701244728,623.2125244140625,17.960285186767578,
Wed Jun 25 09:00:44 EDT 2014,1403701244900,623.2693481445312,17.961923599243164,
Wed Jun 25 09:00:45 EDT 2014,1403701245191,622.9415893554688,17.952478408813477,
Wed Jun 25 09:00:45 EDT 2014,1403701245346,623.2420043945312,17.961135864257812,
Wed Jun 25 09:00:45 EDT 2014,1403701245541,623.251220703125,17.961400985717773,
Wed Jun 25 09:00:45 EDT 2014,1403701245750,623.3793334960938,17.9650936126709,
Wed Jun 25 09:00:45 EDT 2014,1403701245941,623.7902221679688,17.9769344329834,
Wed Jun 25 09:00:46 EDT 2014,1403701246154,623.640869140625,17.97262954711914,
Wed Jun 25 09:00:46 EDT 2014,1403701246342,623.3067626953125,17.963001251220703,
Wed Jun 25 09:00:46 EDT 2014,1403701246554,623.2198486328125,17.96049690246582,
Wed Jun 25 09:00:46 EDT 2014,1403701246742,623.0559692382812,17.955774307250977,
Wed Jun 25 09:00:46 EDT 2014,1403701246965,622.73974609375,17.946659088134766,
Wed Jun 25 09:00:47 EDT 2014,1403701247376,621.9120483398438,17.922807693481445,
Wed Jun 25 09:00:47 EDT 2014,1403701247379,622.3628540039062,17.93579864501953,
Wed Jun 25 09:00:47 EDT 2014,1403701247543,622.622802734375,17.94329071044922,
Wed Jun 25 09:00:47 EDT 2014,1403701247733,621.9863891601562,17.924949645996094,
Wed Jun 25 09:00:47 EDT 2014,1403701247945,621.9453125,17.92376708984375,
Wed Jun 25 09:00:48 EDT 2014,1403701248153,622.1327514648438,17.929166793823242,
Wed Jun 25 09:00:48 EDT 2014,1403701248345,622.1870727539062,17.930734634399414,
Wed Jun 25 09:00:48 EDT 2014,1403701248554,622.1560668945312,17.929840087890625,
Wed Jun 25 09:00:49 EDT 2014,1403701249223,622.3799438476562,17.93629264831543,
Wed Jun 25 09:00:49 EDT 2014,1403701249356,622.1730346679688,17.930330276489258,
Wed Jun 25 09:00:49 EDT 2014,1403701249517,621.8731079101562,17.92168426513672,
Wed Jun 25 09:00:49 EDT 2014,1403701249731,621.780029296875,17.919002532958984,
Wed Jun 25 09:00:49 EDT 2014,1403701249899,621.7821044921875,17.9190616607666,
Wed Jun 25 09:00:50 EDT 2014,1403701250156,621.859619140625,17.921295166015625,
Wed Jun 25 09:00:50 EDT 2014,1403701250297,621.9069213867188,17.922658920288086,
Wed Jun 25 09:00:50 EDT 2014,1403701250541,621.9401245117188,17.92361831665039,
Wed Jun 25 09:00:50 EDT 2014,1403701250771,622.3087768554688,17.934240341186523,
Wed Jun 25 09:00:50 EDT 2014,1403701250943,622.0775756835938,17.92757797241211,
Wed Jun 25 09:00:51 EDT 2014,1403701251291,622.6853637695312,17.945093154907227,
Wed Jun 25 09:00:51 EDT 2014,1403701251342,623.037353515625,17.955238342285156,
Wed Jun 25 09:00:51 EDT 2014,1403701251547,623.0181274414062,17.954683303833008,
Wed Jun 25 09:00:51 EDT 2014,1403701251733,623.0060424804688,17.954336166381836,
Wed Jun 25 09:00:51 EDT 2014,1403701251947,623.1102905273438,17.957340240478516,
Wed Jun 25 09:00:52 EDT 2014,1403701252143,622.8263549804688,17.949155807495117,
Wed Jun 25 09:00:52 EDT 2014,1403701252348,622.713134765625,17.945894241333008,
Wed Jun 25 09:00:52 EDT 2014,1403701252543,622.646484375,17.943973541259766,
Wed Jun 25 09:00:52 EDT 2014,1403701252730,622.5015258789062,17.939796447753906,
Wed Jun 25 09:00:52 EDT 2014,1403701252944,622.754638671875,17.94709014892578,
Wed Jun 25 09:00:53 EDT 2014,1403701253148,622.5886840820312,17.94230842590332,
Wed Jun 25 09:00:53 EDT 2014,1403701253345,622.757080078125,17.947160720825195,
Wed Jun 25 09:00:53 EDT 2014,1403701253558,623.0432739257812,17.955408096313477,
Wed Jun 25 09:00:53 EDT 2014,1403701253746,622.6961669921875,17.945405960083008,
Wed Jun 25 09:00:54 EDT 2014,1403701254005,623.6890258789062,17.974018096923828,
Wed Jun 25 09:00:54 EDT 2014,1403701254175,623.37451171875,17.964954376220703,
Wed Jun 25 09:00:54 EDT 2014,1403701254356,623.4405517578125,17.96685791015625,
Wed Jun 25 09:00:54 EDT 2014,1403701254495,623.3253173828125,17.963537216186523,
Wed Jun 25 09:00:54 EDT 2014,1403701254732,623.343505859375,17.964059829711914,
Wed Jun 25 09:00:54 EDT 2014,1403701254897,623.1989135742188,17.95989418029785,
Wed Jun 25 09:00:55 EDT 2014,1403701255156,622.9226684570312,17.95193099975586,
Wed Jun 25 09:00:55 EDT 2014,1403701255304,623.0014038085938,17.95420265197754,
Wed Jun 25 09:00:55 EDT 2014,1403701255546,623.0408325195312,17.955337524414062,
Wed Jun 25 09:00:55 EDT 2014,1403701255703,622.8814086914062,17.95074462890625,
